광고소재명,광고소재등록일,광고소재초수,대업종 분류,중업종 분류,소업종 분류,광고주명,광고회사명,광고제작사,AISAC_URL,실제재생초수
순천만국제정원박람회 조직위원회 2023순천만국제정원박람회 홍보,2023-02-02,20.0,관공서및단체,관공서및단체기타,관공서및단체기타,재단법인 순천만국제정원박람회 조직위원회,한국언론진흥재단,주식회사 보랏빛소,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836834H01_1_23-TH-02-026,20.02
유니레버코리아 바세린 바디로션 : 테니스편,2023-02-02,15.0,화장품및보건용품,가정용화장품,가정용기초화장품,유니레버코리아(주),(주)하쿠호도제일,하쿠호도제일,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836861H01_1_23-TH-02-036,15.02
오케이저축은행 : OK는 계속할 거야,2023-02-02,15.0,"금융,보험및증권",금융및보험,금융및보험기타,(주)오케이저축은행,(주)뉴데이즈,(주)뉴데이즈,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836822H01_1_23-TH-02-011,15.02
월트디즈니컴퍼니코리아 퀀텀매니아 : 아이맥스 대개봉,2023-02-02,30.0,서비스,문화및공연,영화,월트디즈니컴퍼니코리아 유한책임회사,레오버넷(주),레오버넷,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836984H01_1_23-TH-02-131,30.03
럭시플로라바이오 진관진 프리미엄  : 엄홍길편,2023-02-02,15.0,식품,건강식품,건강보조식품,럭시플로라 바이오,(주)토크세븐,(주)토크세븐,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836854H01_1_23-TH-02-032,15.02
케이비라이프생명보험 KB라이프보험 : 라이프를 나름답게,2023-02-02,15.0,"금융,보험및증권",금융및보험,생명보험,주식회사 케이비라이프생명보험,(주)차이커뮤니케이션,(주)차이커뮤니케이션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836858H01_1_23-TH-02-034,15.02
그린피스 기후위기 : 산불편,2023-02-02,60.0,관공서및단체,단체,단체기타,그린피스,(주)커뮤니케이션 제이,(주)다인디자인컨설팅,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836819H01_1_23-TH-02-016,60.06
삼성화재해상보험 자동차보험 : 친구편,2023-02-02,15.0,"금융,보험및증권",금융및보험,손해보험,삼성화재해상보험(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836981H01_1_23-TH-02-127,15.02
남부대학교 중소기업계약학과 : 신입생 모집,2023-02-02,20.0,교육및복지후생,교육기관,대학대학원,남부대학교,(주)제이애드콤,(주)제이애드콤,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836859H01_1_23-TH-02-037,20.02
쌍용자동차 렉스턴스포츠 : 세일페스타편,2023-02-02,15.0,수송기기,승용자동차,승용자동차기타,쌍용자동차(주),(주)대홍기획,대홍기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836829H01_1_23-TH-02-020,15.02
플러스엠 엔터테인먼트 영화 대외비 : 3월 극장 대개봉편,2023-02-02,15.0,서비스,문화및공연,영화,플러스엠 엔터테인먼트,주식회사 즐거운인생열시십분사십초,찰스프로덕션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837193H01_1_23-TH-02-272,15.02
폭스바겐 투아렉 : 사전계약편,2023-02-02,15.0,수송기기,수입자동차,수입자동차기타,폭스바겐그룹코리아 주식회사,옴니콤미디어그룹코리아 주식회사,엠허브,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837221H01_1_23-TH-02-291,30.03
폭스바겐 투아렉 : 사전계약편,2023-02-02,30.0,수송기기,수입자동차,수입자동차기타,폭스바겐그룹코리아 주식회사,옴니콤미디어그룹코리아 주식회사,엠허브,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837221H01_1_23-TH-02-291,30.03
경남대학교 신입생 모집 : 2023 추가모집편,2023-02-02,20.0,가정용전기전자,가사용전기전자,가사용전기전자기타,경남대학교,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836816H01_1_23-HC-02-002,20.02
토이트론 실바니안 패밀리 : 인어공주캐슬,2023-02-02,15.0,가정용품,완구류,일반완구,(주)토이트론,그룹엠코리아 주식회사,파인애플픽쳐스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836821H01_1_23-TH-02-014,15.02
하동군청 하동세계차엑스포 : 2023년편,2023-02-02,15.0,관공서및단체,중앙및지방관공서,지방자치단체,하동군청,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836866H01_1_23-HC-02-004,15.02
한국타이어앤테크놀로지 Hankook iON x BMW i7 : 전기차의 정숙함을 완성하다,2023-02-02,30.0,화학공업,고무및플라스틱,타이어,한국타이어앤테크놀로지(주),(주)이노션,크리에이티브멋,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836807H01_1_23-TH-02-003,30.03
엘지전자 프라엘 :탄력샷 테크닉편,2023-02-02,15.0,가정용전기전자,가사용전기전자,전기이미용기기,엘지전자(주),(주)에이치에스애드,스튜디오 메카,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836826H01_1_23-TH-02-022,15.02
월트디즈니컴퍼니코리아 스트리밍 : 와칸다포에버,2023-02-02,15.0,서비스,문화및공연,영화,월트디즈니컴퍼니코리아 유한책임회사,레오버넷(주),레오버넷,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836827H01_1_23-TH-02-024,15.02
삼성화재해상보험 자동차보험 : 연인편,2023-02-02,15.0,"금융,보험및증권",금융및보험,손해보험,삼성화재해상보험(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836980H01_1_23-TH-02-128,15.02
한국타이어 iON : BMW i7편,2023-02-02,15.0,화학공업,고무및플라스틱,타이어,한국타이어앤테크놀로지(주),(주)이노션,크리에이티브멋,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836809H01_1_23-TH-02-004,15.02
케이비라이프생명보험 KB라이프보험 : 라이프를 나름답게,2023-02-02,30.0,"금융,보험및증권",금융및보험,생명보험,주식회사 케이비라이프생명보험,(주)차이커뮤니케이션,(주)차이커뮤니케이션,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836858H01_1_23-TH-02-034,15.02
럭시플로라바이오 진관진 프리미엄 : 엄홍길 편,2023-01-31,15.0,식품,건강식품,건강보조식품,럭시플로라바이오,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836854H01_1_23-TH-02-032,15.02
애플코리아 iPhone : Leon 편,2023-01-31,30.0,컴퓨터및정보통신,통신기기,휴대폰,애플코리아 유한회사,TBWA KOREA(주),TBWA KOREA,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836758H01_1_23-TH-01-671,30.03
케이비손해보험 다이렉트자동차보험 : 꼼꼼히 아껴주는 KB다이렉트,2023-01-31,15.0,"금융,보험및증권",금융및보험,손해보험,주식회사 케이비손해보험,(주)에이치에스애드,클컴퍼니,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836729H01_1_23-TH-01-662,15.02
코리아보드게임즈  그래비트랙스 : 코어스타터편,2023-01-31,15.0,가정용품,완구류,"조립,모형완구",(주) KOREA BOARDGAMES(코리아보드게임즈),(주)디에이치컴,디에이치컴,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836753H01_1_23-TH-01-667,15.02
코리아보드게임즈 그래비트랙스 : 코어 스타터편,2023-01-31,15.0,가정용품,완구류,"조립,모형완구",(주) KOREA BOARDGAMES(코리아보드게임즈),(주)디에이치컴,디에이치컴,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836755H01_1_23-TH-01-665,15.02
더펠로우십 후원 : 우크라이나 긴급구호편,2023-01-31,60.0,관공서및단체,단체,민간단체,더펠로우십,더펠로우십,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/843792H01_1_23-HC-06-085,60.06
한국펩시콜라 펩시블루 : 아이유 편,2023-01-31,30.0,음료및기호식품,비알콜음료,콜라,한국펩시콜라(주),그룹엠코리아 주식회사,(주)어썸커뮤니케이션즈,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836750H01_1_23-TX-01-040,30.03
삼성전자 갤럭시S23 : SMOOOTH편,2023-01-31,30.0,컴퓨터및정보통신,통신기기,휴대폰,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837813H01_1_23-TH-03-011,30.03
목포대학교산학협력단 조기취업형계약학과 : 상담문의,2023-01-31,20.0,교육및복지후생,교육기관,대학대학원,목포대학교산학협력단,한국언론진흥재단,나라미디어,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836730H01_1_23-TH-01-660,20.02
삼성전자 갤럭시북 : 울트라편,2023-01-31,30.0,컴퓨터및정보통신,컴퓨터,노트북PC,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836733H01_1_23-TH-01-657,30.03
한국캘러웨이골프 캘러웨이어패럴 : RIDE ON GENTLE BREEZE편,2023-01-31,15.0,패션,스포츠전문복,골프복,한국캘러웨이골프유한회사,TBWA KOREA(주),TBWA KOREA,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836785H01_1_23-TH-01-681,15.02
코웨이 비렉스 스마트 매트리스 :  경도 체압편,2023-01-31,15.0,가정용품,가구류,침대,코웨이(주),(주)에스엠컬처앤콘텐츠 광고사업부문,(주)에스엠컬처앤콘텐츠 광고사업부문,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836767H01_1_23-TH-01-675,15.02
삼성전자 갤럭시S23 : BLOOOM편,2023-01-31,30.0,컴퓨터및정보통신,통신기기,휴대폰,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837821H01_1_23-TH-03-020,15.02
한국펩시콜라 펩시블랙 : 아이유 편,2023-01-31,30.0,음료및기호식품,비알콜음료,콜라,한국펩시콜라(주),그룹엠코리아 주식회사,(주)어썸커뮤니케이션즈,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836748H01_1_23-TH-01-663,30.03
한국펩시콜라 펩시 : GREAT TASTE편,2023-01-31,15.0,음료및기호식품,비알콜음료,콜라,한국펩시콜라(주),그룹엠코리아 주식회사,(주)어썸커뮤니케이션즈,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836749H01_1_23-TX-01-041,15.02
월트디즈니컴퍼니코리아 사랑이라말해요 : 2월 단독공개,2023-01-31,15.0,서비스,서비스기타,서비스기타,월트디즈니컴퍼니코리아 유한책임회사,레오버넷(주),(주)스튜디오티씨지,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836909H01_1_23-TH-02-073,15.02
코리아보드게임즈 그래비트랙스 : 프로스타터편,2023-01-31,15.0,가정용품,완구류,"조립,모형완구",(주) KOREA BOARDGAMES(코리아보드게임즈),(주)디에이치컴,디에이치컴,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836754H01_1_23-TH-01-668,15.02
한국엡손 엡손 프린터 : 당신을 위한 친환경라이프의 시작,2023-01-31,30.0,컴퓨터및정보통신,컴퓨터,컴퓨터기타,한국엡손(주),(주)애드리치,애드리치,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836793H01_1_23-TH-01-688,30.03
"인코미디어넷  AXA 나를 지켜주는 암보험 : 암, 노인성질환 보장편",2023-01-31,60.0,"금융,보험및증권","금융,보험및증권기타","금융,보험및증권기업PR",인코미디어넷,인코미디어넷,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836752H01_1_23-HC-01-054,60.06
애플코리아 iPhone : 괜찮아요편,2023-01-31,30.0,컴퓨터및정보통신,통신기기,휴대폰,애플코리아 유한회사,TBWA KOREA(주),TBWA KOREA,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836764H01_1_23-TH-01-672,30.03
오케이저축은행 : OK계속할 거야 편,2023-01-31,15.0,"금융,보험및증권",금융및보험,금융및보험기타,(주)오케이저축은행,(주)뉴데이즈,(주)뉴데이즈,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836757H01_1_23-TH-01-669,15.02
애플코리아 iPhone_Leon 편,2023-01-31,30.0,컴퓨터및정보통신,통신기기,휴대폰,애플코리아 유한회사,TBWA KOREA(주),TBWA KOREA,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836758H01_1_23-TH-01-671,30.03
삼성전자 갤럭시S23 : ZOOOM편,2023-01-31,30.0,컴퓨터및정보통신,통신기기,휴대폰,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837807H01_1_23-TH-03-010,15.02
삼성전자 갤럭시북 : 울트라편,2023-01-31,15.0,컴퓨터및정보통신,컴퓨터,노트북PC,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836733H01_1_23-TH-01-657,30.03
케이비손해보험 다이렉트 : 알고 계시죠편,2023-01-31,30.0,"금융,보험및증권",금융및보험,손해보험,주식회사 케이비손해보험,(주)에이치에스애드,클컴퍼니,NULL,NULL
삼성전자 갤럭시북 : 울트라편,2023-01-31,15.0,컴퓨터및정보통신,컴퓨터,노트북PC,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836733H01_1_23-TH-01-657,30.03
산림청 홍보 : 소나무재선충병예방,2023-01-31,40.0,관공서및단체,중앙및지방관공서,중앙및지방관공서기타,산림청,(주)연합뉴스티브이,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836796H01_1_23-HC-01-058,40.04
코웨이 비렉스 : 경도좌우편,2023-01-31,15.0,가정용품,가구류,침대,코웨이(주),(주)에스엠컬처앤콘텐츠 광고사업부문,(주)에스엠컬처앤콘텐츠 광고사업부문,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836761H01_1_23-TH-01-674,15.02
삼성전자 갤럭시S23 : SMOOOTH편,2023-01-31,15.0,컴퓨터및정보통신,통신기기,휴대폰,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837813H01_1_23-TH-03-011,30.03
삼성전자 갤럭시S23 : BOOOM편,2023-01-31,15.0,컴퓨터및정보통신,통신기기,휴대폰,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837815H01_1_23-TH-03-015,15.02
삼성전자 갤럭시S23 : BLOOOM편,2023-01-31,30.0,컴퓨터및정보통신,통신기기,휴대폰,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837821H01_1_23-TH-03-020,15.02
한국토요타자동차 렉서스 : TIME IN DESIGN,2023-01-31,30.0,수송기기,수입자동차,수입승용차,한국토요타자동차(주),(주)하쿠호도제일,하쿠호도제일,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/838060H01_1_23-TH-03-183,30.03
고혼진리퍼블릭 뉴트리션크림 : 사막편,2023-01-31,15.0,화장품및보건용품,여성기초화장품,여성기초화장품기타,고혼진리퍼블릭,,,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836782H01_1_23-HC-01-055,15.02
한국토요타자동차 렉서스 : TIME IN DESIGN편,2023-01-31,15.0,수송기기,수입자동차,수입승용차,한국토요타자동차(주),(주)하쿠호도제일,하쿠호도제일,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836762H01_1_23-TH-01-679,15.02
비전코리아 한마당장터 : 순천편,2023-01-31,40.0,서비스,서비스기타,서비스기타,비젼코리아,(주)제이엠애드,(주)제이엠애드,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836766H01_1_23-TH-01-670,40.04
삼성전자 갤럭시북 : 디스플레이편,2023-01-31,15.0,컴퓨터및정보통신,컴퓨터,노트북PC,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837031H01_1_23-TH-02-156,15.02
삼성전자 갤럭시북 : 디스플레이편,2023-01-31,15.0,컴퓨터및정보통신,컴퓨터,노트북PC,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/837031H01_1_23-TH-02-156,15.02
일동제약 지큐랩 콜레스테롤솔루션 : 국내 유일편,2023-01-31,15.0,식품,건강식품,건강보조식품,일동제약(주),(주)에이치에스애드,버튼크리에이티브,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836786H01_1_23-TH-01-682,15.02
삼성전자 갤럭시 S23시리즈  :  BOOOM편,2023-01-31,30.0,컴퓨터및정보통신,통신기기,휴대폰,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836803H01_1_23-TH-01-694,30.03
삼성전자 갤럭시북 : 울트라편,2023-01-31,30.0,컴퓨터및정보통신,컴퓨터,노트북PC,삼성전자(주),(주)제일기획,제일기획,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836733H01_1_23-TH-01-657,30.03
동아제약 검가드 : 잇몸가드편,2023-01-31,15.0,제약및의료,"이비인후,치과및안과용제","이비인후,치과및안과용제제품종합",동아제약(주),(주)에스엠컬처앤콘텐츠 광고사업부문,(주)메이트인디펜던스,https://aisac.kobaco.co.kr/site/main/advideo/video/uu/836798H01_1_23-TH-01-691,15.02
